time,open,high,low,close,EMA_9,EMA_21,EMA_50,RSI_9,RSI_14,RSI_21,WILLR_15,WILLR_23,WILLR_42,WILLR_145,SAR,BB_upper,BB_middle,BB_lower,BB_width,MACD,MACD_signal,MACD_hist,CCI_14,rolling_mean_open,rolling_std_open,rolling_mean_close,rolling_std_close,rolling_mean_high,rolling_std_high,rolling_mean_low,rolling_std_low,open_lag_1,close_lag_1,high_lag_1,low_lag_1,open_lag_2,close_lag_2,high_lag_2,low_lag_2,open_lag_3,close_lag_3,high_lag_3,low_lag_3,open_lag_4,close_lag_4,high_lag_4,low_lag_4,open_lag_5,close_lag_5,high_lag_5,low_lag_5,b_flag,s_flag
2018-06-06,1.2965900000000001,1.29732,1.28568,1.29428,1.2936853524712943,1.2900653730758773,1.284769665329871,54.243302774452474,54.57905563132738,54.31422923072892,-38.267036694418636,-36.748593426117864,-22.998517420311398,-20.783373301358672,1.2823369999999998,1.3037584194997685,1.288378,1.2729975805002316,0.030760838999536855,0.0038071880923939982,0.0034413735976204433,0.0003658144947735549,12.756472091146241,1.293496,0.003742249323124613,1.295188,0.0013387942331297043,1.300066,0.004070838979735808,1.288416,0.004597404702606965,1.29298,1.29656,1.3066900000000001,1.29143,1.2951,1.29335,1.29642,1.29,1.29558,1.29614,1.30083,1.2931300000000001,1.28723,1.29561,1.29907,1.2818399999999999,1.3014000000000001,1.28749,1.30404,1.2836,0,0
2018-06-07,1.29424,1.30014,1.2935400000000001,1.2971300000000001,1.2943742819770354,1.2907076118871612,1.2852543843365427,57.52655424033809,56.602676180590684,55.65477186522332,-29.47887758248523,-28.30915013325434,-17.71682727946629,-17.5288340755964,1.2828240599999998,1.3042571431829377,1.2893949999999998,1.274532856817062,0.029724286365875763,0.0038783291287594057,0.003528764703848236,0.00034956442491116974,63.45138347844473,1.294898,0.0013675233074438233,1.2954919999999999,0.0016047336223370726,1.3002799999999999,0.0040333422863596865,1.290756,0.0031693106505256965,1.2965900000000001,1.29428,1.29732,1.28568,1.29298,1.29656,1.3066900000000001,1.29143,1.2951,1.29335,1.29642,1.29,1.29558,1.29614,1.30083,1.2931300000000001,1.28723,1.29561,1.29907,1.2818399999999999,0,0
2018-06-08,1.29706,1.30397,1.29216,1.29216,1.2939314255816283,1.2908396471701467,1.2855251927939333,50.42777980238529,52.2323978486277,52.817020132708734,-44.80419364785715,-43.02635475273947,-26.927353595256026,-23.20429370789073,1.2833013787999998,1.3042422601351547,1.2900129999999996,1.2757837398648446,0.02845852027031004,0.00349340168854706,0.0035216921007880007,-2.8290412240940862e-05,44.2793074676673,1.295194,0.0016771642723350025,1.294696,0.00211038622026048,1.3009080000000002,0.0043707287720629855,1.290562,0.003013522855320143,1.29424,1.2971300000000001,1.30014,1.2935400000000001,1.2965900000000001,1.29428,1.29732,1.28568,1.29298,1.29656,1.3066900000000001,1.29143,1.2951,1.29335,1.29642,1.29,1.29558,1.29614,1.30083,1.2931300000000001,0,0
2018-06-11,1.29976,1.30275,1.29553,1.29796,1.2947371404653027,1.2914869519728607,1.2860128322922104,57.33921150940039,56.45754050149292,55.59160475047613,-26.919518963922535,-25.851347349719,-16.178650852483553,-16.581020897567523,1.283769151224,1.3048710572199729,1.2908549999999996,1.2768389427800264,0.028032114439946465,0.0036146875779698995,0.0035402911962243806,7.439638174551889e-05,77.63701826909441,1.2961260000000001,0.002633814723244728,1.295618,0.0023667741756783385,1.3021740000000002,0.0035934008959400522,1.291668,0.0036937203466869246,1.29706,1.29216,1.30397,1.29216,1.29424,1.2971300000000001,1.30014,1.2935400000000001,1.2965900000000001,1.29428,1.29732,1.28568,1.29298,1.29656,1.3066900000000001,1.29143,1.2951,1.29335,1.29642,1.29,0,0
2018-06-12,1.29765,1.303,1.29765,1.30158,1.2961057123722421,1.2924045017935097,1.2866233094572217,61.143124912287696,58.90099631479454,57.239484135161725,-20.054945054945588,-15.131773763696057,-9.469977761304984,-12.447185109055521,1.2842275681995199,1.3062294758023432,1.2915584999999996,1.276887524197656,0.02934195160468711,0.00395729404315337,0.0036236917656101786,0.00033360227754319124,105.31187947396985,1.29706,0.0019881775565487973,1.2966220000000002,0.003606399866716054,1.301436,0.002702541396341642,1.292912,0.004543244435369919,1.29976,1.29796,1.30275,1.29553,1.29706,1.29216,1.30397,1.29216,1.29424,1.2971300000000001,1.30014,1.2935400000000001,1.2965900000000001,1.29428,1.29732,1.28568,1.29298,1.29656,1.3066900000000001,1.29143,0,0
2018-06-13,1.30128,1.30518,1.29555,1.2983500000000001,1.2965545698977938,1.2929450016304633,1.2870831796745856,56.12008596855252,55.88740659664695,55.31640335866243,-33.561368209255235,-25.716928769657624,-15.45589325426244,-16.13566289825256,1.2846768168355296,1.3063033293030457,1.2925179999999996,1.2787326706969535,0.027570658606092202,0.003922956726209792,0.0036835447577301013,0.00023941196847969068,76.93278846473183,1.2979980000000002,0.002692567547221027,1.297436,0.0033989895555360415,1.303008,0.0018664860028795372,1.294886,0.002105832376877372,1.29765,1.30158,1.303,1.29765,1.29976,1.29796,1.30275,1.29553,1.29706,1.29216,1.30397,1.29216,1.29424,1.2971300000000001,1.30014,1.2935400000000001,1.2965900000000001,1.29428,1.29732,1.28568,0,0
2018-06-14,1.29858,1.31097,1.29495,1.31054,1.299351655918235,1.294544546936785,1.2880030549814647,67.46736744726047,63.48127341715386,60.56639679006415,-1.4761414349465463,-1.171342958321793,-0.7622761921643886,-2.2153705606941103,1.285117080498819,1.3088058407391825,1.2939999999999996,1.2791941592608167,0.029611681478365792,0.00482376986277866,0.003911589778739813,0.0009121800840388465,173.03234603438648,1.2988659999999999,0.0016917978591819132,1.3001179999999999,0.006742923698116443,1.305174,0.003378066014593546,1.2951679999999999,0.0019705887443865837,1.30128,1.2983500000000001,1.30518,1.29555,1.29765,1.30158,1.303,1.29765,1.29976,1.29796,1.30275,1.29553,1.29706,1.29216,1.30397,1.29216,1.29424,1.2971300000000001,1.30014,1.2935400000000001,0,0
2018-06-15,1.31019,1.32027,1.30964,1.32015,1.303511324734588,1.2968723153970771,1.2892637194919956,73.53671512538928,68.13797235323445,64.06164346519616,-0.31225604996127876,-0.26081286676835413,-0.19445794846883835,-0.12583892617462236,1.2861511972788662,1.3140102726461296,1.2955979999999996,1.2771857273538696,0.03682454529225998,0.00624117309099903,0.004377506441191657,0.0018636666498073736,271.722043586999,1.301492,0.005048283866452556,1.3057159999999999,0.00952800241386257,1.3084339999999999,0.007398427535562043,1.298664,0.006221204063481472,1.29858,1.31054,1.31097,1.29495,1.30128,1.2983500000000001,1.30518,1.29555,1.29765,1.30158,1.303,1.29765,1.29976,1.29796,1.30275,1.29553,1.29706,1.29216,1.30397,1.29216,0,0
2018-06-18,1.3180100000000001,1.32372,1.3159399999999999,1.32023,1.3068550597876705,1.2989957412700701,1.290478083433486,73.5828710596586,68.17435472742929,64.08946551582706,-8.33333333333329,-7.056207035988654,-5.741075834841235,-3.532031170934107,1.2881983254421343,1.317315722260428,1.2976764999999997,1.2780372777395714,0.03927844452085649,0.007286931482442194,0.004959391449441764,0.00232754003300043,216.49548159576582,1.305142,0.008734596155302168,1.31017,0.01017891693641977,1.3126280000000001,0.00911527125207889,1.3027459999999997,0.009488652696745216,1.31019,1.32015,1.32027,1.30964,1.29858,1.31054,1.31097,1.29495,1.30128,1.2983500000000001,1.30518,1.29555,1.29765,1.30158,1.303,1.29765,1.29976,1.29796,1.30275,1.29553,0,0
2018-06-19,1.31993,1.32915,1.31962,1.3286,1.3112040478301363,1.3016870375182457,1.2919730605537414,78.08238052974195,71.80223145716312,66.90414709855212,-1.16254491650824,-1.002004008016122,-0.9781255557532463,-0.5276285495011991,1.2910400594067635,1.322480617409647,1.3000164999999997,1.2775523825903523,0.044928234819294754,0.008690908210981174,0.005705694801749646,0.0029852134092315285,186.90970244391858,1.309598,0.009597498111285975,1.315574,0.011557488048814386,1.317858,0.009693635540858274,1.30714,0.011427648489493425,1.3180100000000001,1.32023,1.32372,1.3159399999999999,1.31019,1.32015,1.32027,1.30964,1.29858,1.31054,1.31097,1.29495,1.30128,1.2983500000000001,1.30518,1.29555,1.29765,1.30158,1.303,1.29765,0,0
2018-06-20,1.32859,1.33215,1.3268900000000001,1.33105,1.315173238264109,1.3043563977438597,1.2935054895516338,79.24641497463408,72.78033186446832,67.6826724649118,-2.186444046908919,-1.9001554672652945,-1.8571669761942948,-1.0257366654232365,1.294851053466087,1.327328539156539,1.3023775,1.277426460843461,0.049902078313078135,0.00988728988478238,0.006542013818356193,0.003345276066426187,160.3611985642044,1.31506,0.011300305305434789,1.322114,0.008113022248116558,1.323252,0.008275259512486895,1.3134080000000001,0.01205881295979754,1.31993,1.3286,1.32915,1.31962,1.3180100000000001,1.32023,1.32372,1.3159399999999999,1.31019,1.32015,1.32027,1.30964,1.29858,1.31054,1.31097,1.29495,1.30128,1.2983500000000001,1.30518,1.29555,0,0
2018-06-21,1.33061,1.33355,1.32839,1.33208,1.3185545906112872,1.3068767252216906,1.2950182154515697,79.75494325541354,73.20119410719857,68.0148028895795,-3.0708167954879464,-2.4793388429753427,-2.4245423057893505,-1.3530927835052298,1.2993269270501566,1.331748258428885,1.304584,1.277419741571115,0.05432851685776985,0.0107941155279625,0.007392434160277454,0.0034016813676850458,128.96211407321871,1.321466,0.008303847300855307,1.326422,0.005827818631220313,1.327768,0.005638033344972001,1.320096,0.00777456944141207,1.32859,1.33105,1.33215,1.3268900000000001,1.31993,1.3286,1.32915,1.31962,1.3180100000000001,1.32023,1.32372,1.3159399999999999,1.31019,1.32015,1.32027,1.30964,1.29858,1.31054,1.31097,1.29495,0,0
2018-06-22,1.33099,1.33826,1.3262800000000001,1.32686,1.3202156724890297,1.3086933865651733,1.2962669128848414,69.97866734147803,67.50468234021648,64.48804990493116,-21.68124762267033,-19.982471516213966,-17.447199265381215,-10.057344508160627,1.3041181572631346,1.3346554721821888,1.3060765,1.2774975278178113,0.05715794436437749,0.010965171339252233,0.00810698159607241,0.002858189743179824,101.59449110735056,1.325626,0.0061815434962349605,1.327764,0.004682491857802548,1.331366,0.005391746470210347,1.323424,0.0053691647394465206,1.33061,1.33208,1.33355,1.32839,1.32859,1.33105,1.33215,1.3268900000000001,1.31993,1.3286,1.32915,1.31962,1.3180100000000001,1.32023,1.32372,1.3159399999999999,1.31019,1.32015,1.32027,1.30964,0,0
2018-06-25,1.3266499999999999,1.3324799999999999,1.3266,1.32957,1.3220865379912237,1.310591260513794,1.297572916301122,71.98437427941711,68.8595569123772,65.46422755435295,-16.527196652719805,-15.4023395958881,-13.299663299663441,-7.666519629466327,1.309580852101033,1.3377364982045743,1.307588,1.2774395017954256,0.06029699640914865,0.011190412543661488,0.008723667785590226,0.002466744758071262,82.51504356754779,1.327354,0.004498919869903625,1.329632,0.002046721768675933,1.333118,0.003305899272366092,1.3255560000000002,0.0034154545816479556,1.33099,1.32686,1.33826,1.3262800000000001,1.33061,1.33208,1.33355,1.32839,1.32859,1.33105,1.33215,1.3268900000000001,1.31993,1.3286,1.32915,1.31962,1.3180100000000001,1.32023,1.32372,1.3159399999999999,0,0
2018-06-26,1.32969,1.33292,1.3280699999999999,1.33038,1.3237452303929789,1.3123902368307216,1.2988594686030388,72.59991622243822,69.27195219292715,65.75961902660383,-14.986686953214337,-13.966678482807675,-12.059993878175872,-6.951918835465465,1.3141695157648678,1.3406060753854263,1.3090035,1.2774009246145737,0.06320515077085265,0.011303972888498715,0.009239728806171923,0.002064244082326791,76.72608731956059,1.3293059999999999,0.0017500514266096286,1.329988,0.001975922568920411,1.333872,0.0025083600218136146,1.3272460000000001,0.0009307147786986088,1.3266499999999999,1.32957,1.3324799999999999,1.3266,1.33099,1.32686,1.33826,1.3262800000000001,1.33061,1.33208,1.33355,1.32839,1.32859,1.33105,1.33215,1.3268900000000001,1.31993,1.3286,1.32915,1.31962,0,0
2018-06-27,1.33066,1.33861,1.32772,1.33434,1.325864184314383,1.3143856698461105,1.300250861991155,75.55403042585806,71.2747950903623,67.19976082648577,-9.192680301399324,-7.521578298397006,-6.500228345258021,-3.755496921723827,1.318023993242489,1.3431672987791274,1.3113460000000001,1.2795247012208728,0.06364259755825463,0.011580021900681858,0.00970778742507391,0.0018722344756079475,82.75554890411635,1.32972,0.0017828628651051532,1.330646,0.0027957253081022987,1.335164,0.003012661613762237,1.327412,0.0009253485825821943,1.32969,1.33038,1.33292,1.3280699999999999,1.3266499999999999,1.32957,1.3324799999999999,1.3266,1.33099,1.32686,1.33826,1.3262800000000001,1.33061,1.33208,1.33355,1.32839,1.32859,1.33105,1.33215,1.3268900000000001,0,0
2018-06-28,1.33358,1.33515,1.32415,1.32514,1.3257193474515063,1.315363336223737,1.3012269066189528,58.94430643018741,61.28130384077289,60.946619685775886,-28.998923573735333,-23.72732076801135,-20.505404171106846,-11.846965699208512,1.321729474458841,1.3443249664905734,1.3128225000000002,1.281320033509427,0.0630049329811464,0.010930430421330461,0.009952316024325222,0.0009781143970052399,47.8700671615845,1.330314,0.0025028843352740762,1.329258,0.003531687981458098,1.335484,0.0028804392024546106,1.3265639999999999,0.001542215937958348,1.33066,1.33434,1.33861,1.32772,1.32969,1.33038,1.33292,1.3280699999999999,1.3266499999999999,1.32957,1.3324799999999999,1.3266,1.33099,1.32686,1.33826,1.3262800000000001,1.33061,1.33208,1.33355,1.32839,0,0
2018-06-29,1.3247200000000001,1.32694,1.3130600000000001,1.31403,1.323381477961205,1.315242123839761,1.3017289887123271,45.38840374288648,51.830337602265885,54.514447661270424,-56.29867155290891,-43.297516293817075,-37.41817628253925,-21.61829375549694,1.33861,1.3442757192793162,1.313717,1.2831582807206838,0.061117438558632387,0.009410660112193714,0.00984398484189892,-0.00043332472970520654,-23.437489050683897,1.3290600000000001,0.00346522005012411,1.326692,0.007796009876750827,1.33322,0.004267698442841496,1.32392,0.006261736979409917,1.33358,1.32514,1.33515,1.32415,1.33066,1.33434,1.33861,1.32772,1.32969,1.33038,1.33292,1.3280699999999999,1.3266499999999999,1.32957,1.3324799999999999,1.3266,1.33099,1.32686,1.33826,1.3262800000000001,0,0
2018-07-02,1.31473,1.32251,1.31397,1.31842,1.322389182368964,1.31553102167251,1.3023835381745887,50.45365705015524,54.79688776572969,56.422583411280655,-46.24370132844741,-35.56455874581658,-30.735271730857274,-17.757255936675577,1.3380990000000001,1.3441082929670811,1.3149705,1.285832707032919,0.058275585934162155,0.00846291231885643,0.009567770337290423,-0.0011048580184339924,-35.26424685877068,1.3266760000000002,0.00740193420639663,1.324462,0.008342506817403,1.331226,0.00646392527795811,1.3213940000000002,0.007361285893057415,1.3247200000000001,1.31403,1.32694,1.3130600000000001,1.33358,1.32514,1.33515,1.32415,1.33066,1.33434,1.33861,1.32772,1.32969,1.33038,1.33292,1.3280699999999999,1.3266499999999999,1.32957,1.3324799999999999,1.3266,0,0
2018-07-03,1.3182800000000001,1.3207900000000001,1.31325,1.31386,1.3206833458951712,1.3153791106113728,1.3028335955010755,45.51997500376786,51.26517371532703,53.953993159844636,-56.68804397617964,-46.75987152843375,-37.67696757497342,-21.767810026385245,1.33759822,1.3437366723587798,1.3158355,1.28793432764122,0.05580234471755974,0.007260170744944228,0.009106250418821184,-0.0018460796738769564,-75.55962536032483,1.324394,0.007976927979859416,1.321158,0.008677374026653657,1.3288,0.007806125799589591,1.31843,0.0069746576976469805,1.31473,1.31842,1.32251,1.31397,1.3247200000000001,1.31403,1.32694,1.3130600000000001,1.33358,1.32514,1.33515,1.32415,1.33066,1.33434,1.33861,1.32772,1.32969,1.33038,1.33292,1.3280699999999999,0,0
2018-07-04,1.31386,1.3161399999999999,1.31119,1.31416,1.319378676716137,1.3152682823739752,1.3032777682265235,45.91143993387413,51.486703193437165,54.092740007873985,-56.00091617040785,-46.193085206877036,-37.22027705891318,-21.50395778364121,1.3371074556,1.342947631996601,1.3168295,1.2907113680033993,0.05223626399320169,0.0062590464833895965,0.008536809631734867,-0.0022777631483452705,-112.85230830483152,1.321034,0.00821248926915113,1.317122,0.004872055007743305,1.324306,0.007190301106282309,1.3151240000000002,0.0051489979607073025,1.3182800000000001,1.31386,1.3207900000000001,1.31325,1.31473,1.31842,1.32251,1.31397,1.3247200000000001,1.31403,1.32694,1.3130600000000001,1.33358,1.32514,1.33515,1.32415,1.33066,1.33434,1.33861,1.32772,0,0
2018-07-05,1.31416,1.31604,1.3115299999999999,1.31339,1.3181809413729098,1.3150975294308866,1.3036743263352872,44.978228813109155,50.84782416915746,53.65701107486598,-87.05557473248146,-47.6478367655393,-38.39244938346781,-22.181178540017584,1.336070757376,1.34222430048309,1.3176425000000003,1.2930606995169105,0.049163600966179555,0.005341937201734259,0.007897835145734746,-0.002555897944000487,-108.1520168520751,1.31715,0.004588093285449805,1.314772,0.0020600169898559967,1.320484,0.004596132069359088,1.3126000000000002,0.0011878552097731607,1.31386,1.31416,1.3161399999999999,1.31119,1.3182800000000001,1.31386,1.3207900000000001,1.31325,1.31473,1.31842,1.32251,1.31397,1.3247200000000001,1.31403,1.32694,1.3130600000000001,1.33358,1.32514,1.33515,1.32415,0,0
2018-07-06,1.31293,1.31506,1.30768,1.3096999999999999,1.3164847530983277,1.3146068449371697,1.3039106272633152,40.53611871648272,47.787561265261544,51.56688142674749,-93.46912382799903,-54.61930852068796,-44.00974273100959,-25.426561125769727,1.33507552708096,1.3405179885614726,1.3185195000000003,1.296521011438528,0.0439969771229447,0.004268168537169714,0.007171901824021739,-0.002903733286852025,-117.10287525964829,1.314792,0.0020557893851340563,1.3139059999999998,0.003098367311747033,1.318108,0.0033170272834245453,1.311524,0.0024418189939862996,1.31416,1.31339,1.31604,1.3115299999999999,1.31386,1.31416,1.3161399999999999,1.31119,1.3182800000000001,1.31386,1.3207900000000001,1.31325,1.31473,1.31842,1.32251,1.31397,1.3247200000000001,1.31403,1.32694,1.3130600000000001,0,0
2018-07-09,1.30941,1.31231,1.3066,1.31098,1.3153838024786622,1.3142771317610633,1.3041878575667145,42.74286648791436,48.93564225277414,52.244434998333865,-86.31677600749754,-59.48331539289555,-42.06119652915213,-24.300791556728242,1.3334317954561024,1.3393959418737649,1.3191705000000002,1.2989450581262356,0.040450883747529254,0.0034803649562469285,0.0064335944504667775,-0.002953229494219849,-102.99776814244207,1.313728,0.0031704368777895945,1.3124179999999999,0.0019693958460691406,1.316068,0.003059488519176813,1.31005,0.0027950581388231904,1.31293,1.3096999999999999,1.31506,1.30768,1.31416,1.31339,1.31604,1.3115299999999999,1.31386,1.31416,1.3161399999999999,1.31119,1.3182800000000001,1.31386,1.3207900000000001,1.31325,1.31473,1.31842,1.32251,1.31397,0,0
2018-07-10,1.31055,1.31463,1.31007,1.3112300000000001,1.3145530419829297,1.3140001197827849,1.3044640200150786,43.20597699923824,49.17072846271199,52.38105061678735,-85.53577007185217,-58.945102260494934,-42.5485625485624,-24.080914687774783,1.331285251819614,1.3385966650094514,1.3196530000000002,1.300709334990549,0.03788733001890243,0.0028434206696976716,0.005715559694312956,-0.0028721390246152848,-75.53057942018681,1.312182,0.002099707121499185,1.3118919999999998,0.0018345762449455327,1.3148360000000001,0.0015510738212507907,1.3094139999999999,0.0021787221023815335,1.30941,1.31098,1.31231,1.3066,1.31293,1.3096999999999999,1.31506,1.30768,1.31416,1.31339,1.31604,1.3115299999999999,1.31386,1.31416,1.3161399999999999,1.31119,1.3182800000000001,1.31386,1.3207900000000001,1.31325,0,0
2018-07-11,1.31097,1.32149,1.30644,1.32099,1.3158404335863438,1.3146355634388953,1.305112097661546,58.09290086447568,57.413539097163394,57.37907472562637,-54.77152626670796,-40.35730645900127,-27.38150738150728,-15.496921723834607,1.329310431674045,1.3370124674545276,1.3207850000000003,1.304557532545473,0.0324549349090546,0.00309056208998304,0.005190560173446973,-0.0020999980834639333,-33.90107222551185,1.311604,0.0019116694264658576,1.313258,0.004521135919048163,1.315906,0.0034085964852082246,1.308464,0.0022452906269370986,1.31055,1.3112300000000001,1.31463,1.31007,1.30941,1.31098,1.31231,1.3066,1.31293,1.3096999999999999,1.31506,1.30768,1.31416,1.31339,1.31604,1.3115299999999999,1.31386,1.31416,1.3161399999999999,1.31119,0,0
2018-07-12,1.32039,1.32188,1.31495,1.3155999999999999,1.315792346869075,1.3147232394899049,1.3055233879493284,49.95724959535478,52.36329854934287,54.087214405666565,-71.52626670811368,-52.702702702703114,-35.75757575757599,-20.237467018469808,1.3270233885066405,1.3367688456221414,1.3210380000000004,1.3053071543778594,0.031461691244282,0.002818999817101542,0.004716248102177887,-0.0018972482850763452,-17.23161755655497,1.3128499999999999,0.0044021585609860196,1.3137,0.004643635429111956,1.317074,0.004339461948096621,1.309148,0.00355295229343252,1.31097,1.32099,1.32149,1.30644,1.31055,1.3112300000000001,1.31463,1.31007,1.30941,1.31098,1.31231,1.3066,1.31293,1.3096999999999999,1.31506,1.30768,1.31416,1.31339,1.31604,1.3115299999999999,0,0
2018-07-13,1.3152599999999999,1.32089,1.31501,1.31519,1.31567187749526,1.31476567226355,1.305902470774845,49.365631334364274,51.9886825402981,53.840507450457324,-72.80074603668005,-53.64177737059088,-36.39471639471632,-20.598065083553184,1.3249650496559764,1.3367241017941405,1.3207900000000006,1.3048558982058607,0.0318682035882798,0.0025414054458454682,0.004281279570911403,-0.0017398741250659348,-15.185025124774691,1.313316,0.004534090867644159,1.3147980000000001,0.004075704846832598,1.31824,0.004444985939120982,1.310614,0.004241347663113427,1.32039,1.3155999999999999,1.32188,1.31495,1.31097,1.32099,1.32149,1.30644,1.31055,1.3112300000000001,1.31463,1.31007,1.30941,1.31098,1.31231,1.3066,1.31293,1.3096999999999999,1.31506,1.30768,0,0
2018-07-16,1.31585,1.31626,1.31095,1.31362,1.315261501996208,1.3146615202395908,1.306205118979753,46.96941239995142,50.49883717846101,52.870872304279196,-77.68106931924166,-57.237746220797185,-38.83449883449886,-21.97889182058051,1.3231125446903786,1.336697656883901,1.3204595000000006,1.3042213431161,0.032476313767801024,0.002169712927672318,0.003858966242263586,-0.001689253314591268,-52.982737729936886,1.3146039999999999,0.004034275647006719,1.315326,0.0036007679734315757,1.3190300000000001,0.0033416537820347187,1.311484,0.0036115204553473093,1.3152599999999999,1.31519,1.32089,1.31501,1.32039,1.3155999999999999,1.32188,1.31495,1.31097,1.32099,1.32149,1.30644,1.31055,1.3112300000000001,1.31463,1.31007,1.30941,1.31098,1.31231,1.3066,0,0
2018-07-17,1.31318,1.32192,1.31108,1.31929,1.3160672015969663,1.3150822911269007,1.3067182515687823,55.705005238355994,55.46274715187825,55.883678546631465,-60.05595275101021,-60.05595275101021,-30.02331002330997,-16.99208443271766,1.30644,1.335800042388438,1.3199940000000006,1.3041879576115631,0.03161208477687483,0.002306082459842429,0.0035483894857793546,-0.0012423070259369256,33.318578847976,1.31513,0.0035110895739104285,1.316938,0.003074308051981387,1.3204879999999999,0.0023994728585655443,1.3116860000000001,0.0035402019715534343,1.31585,1.31362,1.31626,1.31095,1.3152599999999999,1.31519,1.32089,1.31501,1.32039,1.3155999999999999,1.32188,1.31495,1.31097,1.32099,1.32149,1.30644,1.31055,1.3112300000000001,1.31463,1.31007,0,0
2018-07-18,1.319,1.3259699999999999,1.3162099999999999,1.3167900000000001,1.316211761277573,1.3152375373880916,1.3071132220954966,51.497169520791054,52.94188261136019,54.277305783608796,-63.94984326018782,-67.82716816910143,-33.908313908313765,-19.190853122251475,1.3067496,1.3342944471719378,1.3192810000000006,1.3042675528280634,0.0300268943438744,0.0021872143444789938,0.0032761544575192823,-0.0010889401130402885,114.05321897558031,1.316736,0.0029191659760956193,1.3160979999999998,0.002114277654066321,1.321384,0.003466414574022564,1.31364,0.002448856876050199,1.31318,1.31929,1.32192,1.31108,1.31585,1.31362,1.31626,1.31095,1.3152599999999999,1.31519,1.32089,1.31501,1.32039,1.3155999999999999,1.32188,1.31495,1.31097,1.32099,1.32149,1.30644,0,0
2018-07-19,1.31658,1.32895,1.31601,1.32674,1.3183174090220584,1.316283215807356,1.307882899660379,63.755730713158975,60.61462877914986,59.18072479084402,-9.817858729453764,-36.89773080509803,-20.679442508710842,-10.439753737906802,1.307518416,1.333278743109688,1.3190140000000006,1.3047492568903132,0.02852948621937479,0.002862890728801082,0.0031935017117756424,-0.00033061098297456053,187.3790184545502,1.315974,0.0021127896241717415,1.318326,0.005149391226005767,1.322798,0.004875076409555259,1.313852,0.0026298136814947347,1.319,1.3167900000000001,1.3259699999999999,1.3162099999999999,1.31318,1.31929,1.32192,1.31108,1.31585,1.31362,1.31626,1.31095,1.3152599999999999,1.31519,1.32089,1.31501,1.32039,1.3155999999999999,1.32188,1.31495,0,0
2018-07-20,1.32715,1.3289900000000001,1.31144,1.31378,1.3174099272176467,1.31605565073396,1.308114158497227,46.52530267724701,49.3319723026204,51.61099093611835,-67.45011086474554,-77.183711532484,-43.73788973049152,-21.8381706244504,1.30880431104,1.3323220571544787,1.3183600000000006,1.3043979428455226,0.02792411430895614,0.002325795124166863,0.0030199603942538864,-0.0006941652700870236,54.66535325343879,1.318352,0.005337936866989501,1.318044,0.005396733271013835,1.324418,0.005400089813976156,1.313138,0.002719902571670772,1.31658,1.32674,1.32895,1.31601,1.319,1.3167900000000001,1.3259699999999999,1.3162099999999999,1.31318,1.31929,1.32192,1.31108,1.31585,1.31362,1.31626,1.31095,1.3152599999999999,1.31519,1.32089,1.31501,0,0
2018-07-23,1.3129,1.3179699999999999,1.31145,1.3172,1.3173679417741173,1.3161596824854183,1.3084704660071396,50.49704944551618,51.87755599059519,53.26726401155546,-52.283813747229054,-66.55268884053505,-37.71358111678716,-18.8302550571681,1.3104191661568,1.3307239947905625,1.3177415000000006,1.3047590052094387,0.02596498958112381,0.0021513094496052876,0.0028462302053241665,-0.0006949207557188789,-2.794016742147169,1.3177619999999999,0.005824475941745835,1.31876,0.004875351269238134,1.32476,0.004771865463213586,1.313238,0.0026269507036449616,1.32715,1.31378,1.3289900000000001,1.31144,1.31658,1.32674,1.32895,1.31601,1.319,1.3167900000000001,1.3259699999999999,1.3162099999999999,1.31318,1.31929,1.32192,1.31108,1.31585,1.31362,1.31626,1.31095,0,0
2018-07-24,1.3169,1.31913,1.31357,1.31548,1.316990353419294,1.316097893168562,1.308745349693134,48.46058545271801,50.50332303487407,52.32155506677111,-59.91130820399153,-71.89928504818175,-40.74335036110623,-20.34300791556734,1.31144,1.3286327197893297,1.3169965000000006,1.3053602802106714,0.02327243957865832,0.0018528798248109712,0.0026475601292215273,-0.0007946803044105561,5.771799978690735,1.318506,0.005307511657637985,1.3179979999999998,0.00506582865861728,1.324202,0.005318770534532222,1.313736,0.002335418591896937,1.3129,1.3172,1.3179699999999999,1.31145,1.32715,1.31378,1.3289900000000001,1.31144,1.31658,1.32674,1.32895,1.31601,1.319,1.3167900000000001,1.3259699999999999,1.3162099999999999,1.31318,1.31929,1.32192,1.31108,0,0
2018-07-25,1.31535,1.31661,1.3024499999999999,1.3045200000000001,1.3144962827354352,1.3150453574259655,1.308579649705168,37.59262567040203,42.7349383435333,46.766328358386005,-92.20045214770076,-94.27544247787549,-60.04932182490721,-29.982409850483656,1.3289900000000001,1.3253788225909973,1.3155055000000004,1.3056321774090036,0.01974664518199365,0.00072365000681196,0.0022627781047396137,-0.0015391280979276537,-154.39621998148655,1.317776,0.005471072106632859,1.3155439999999998,0.007948854005357518,1.32233,0.006126744649403876,1.310984,0.005128409109986626,1.3169,1.31548,1.31913,1.31357,1.3129,1.3172,1.3179699999999999,1.31145,1.32715,1.31378,1.3289900000000001,1.31144,1.31658,1.32674,1.32895,1.31601,1.319,1.3167900000000001,1.3259699999999999,1.3162099999999999,0,0
