run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_576c925a-dbae-41a9-9e73-9db367e6c963_213,"[4.0, 4.0, 4.0, 4.0]",,,0.2631578947368421,0.2,"[4, 12, 2, 1]","[3, 9, 1, 1]","[1, 3, 1, 0]",True,0.0,19,GBPUSD_D1_2010to101124,10,15,sqrt,30,100,26,1,4,0.55,0.25,0.25,0.5,0.0,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_212,"[2.0, 2.0, 2.0, 2.0]",,,0.6165616561656165,0.5,"[406, 321, 249, 135]","[140, 122, 96, 68]","[266, 199, 153, 67]",True,0.4962962962962963,1111,GBPUSD_D1_2010to101124,10,20,log2,20,250,42,2,2,0.6,0.6551724137931034,0.6199376947040498,0.6144578313253012,0.4962962962962963,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_210,"[4.0, 4.0, 4.0, 4.0]",,,0.5436893203883495,0.42857142857142855,"[157, 124, 106, 25]","[68, 48, 54, 18]","[89, 76, 52, 7]",True,0.28,412,GBPUSD_D1_2010to101124,6,15,sqrt,25,100,0,3,4,0.56,0.5668789808917197,0.6129032258064516,0.49056603773584906,0.28,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_211,"[4.0, 4.0, 4.0, 4.0]",,,0.5121580547112462,0.42857142857142855,"[224, 238, 139, 57]","[100, 113, 73, 35]","[124, 125, 66, 22]",True,0.38596491228070173,658,GBPUSD_D1_2010to101124,20,10,sqrt,25,100,0,3,2,0.55,0.5535714285714286,0.5252100840336135,0.4748201438848921,0.38596491228070173,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_208,"[4.0, 4.0, 4.0, 4.0]",,,0.47774480712166173,0.42857142857142855,"[244, 200, 172, 58]","[122, 89, 97, 44]","[122, 111, 75, 14]",True,0.2413793103448276,674,GBPUSD_D1_2010to101124,6,20,sqrt,25,200,42,3,4,0.5,0.5,0.555,0.436046511627907,0.2413793103448276,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_206,"[4.0, 4.0, 4.0, 4.0]",,,0.2962962962962963,0.2,"[6, 12, 7, 2]","[4, 8, 5, 2]","[2, 4, 2, 0]",True,0.0,27,GBPUSD_D1_2010to101124,6,15,sqrt,30,200,42,1,4,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_200,"[2.0, 2.0, 2.0, 2.0]",,,0.5422314911366006,0.5,"[713, 556, 409, 240]","[307, 252, 191, 128]","[406, 304, 218, 112]",True,0.4666666666666667,1918,GBPUSD_D1_2010to101124,20,6,sqrt,25,120,0,2,2,0.56,0.5694249649368864,0.5467625899280576,0.5330073349633252,0.4666666666666667,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_196,4.0,,,0.0,0.2,8,8,0,True,0.0,8,GBPUSD_D1_2010to101124,5,6,sqrt,20,50,8,1,4,0.6,0.0,,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_195,"[3.0, 3.0]",,,0.28125,0.25,"[15, 17]","[9, 14]","[6, 3]",True,0.17647058823529413,32,GBPUSD_D1_2010to101124,6,6,log2,30,50,0,1,3,0.6,0.4,0.17647058823529413,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_193,"[4.0, 4.0, 4.0, 4.0]",,,0.4975186104218362,0.42857142857142855,"[293, 259, 178, 76]","[144, 114, 99, 48]","[149, 145, 79, 28]",True,0.3684210526315789,806,GBPUSD_D1_2010to101124,5,6,sqrt,20,120,42,3,4,0.5,0.5085324232081911,0.5598455598455598,0.4438202247191011,0.3684210526315789,
