run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_553,,,,0.375,0.25,"[3, 5]","[1, 4]","[2, 1]",True,0.2,8,EURUSD_D1_2010to101124,5,5,log2,30,250,8,1,3,0.56,0.6666666666666666,0.2,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_552,,,,0.4264432029795158,0.5,537,308,229,True,0.4264432029795158,537,EURUSD_D1_2010to101124,20,20,sqrt,10,150,26,3,3,0.5,0.4264432029795158,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_550,,,,0.5190065889508363,0.5,"[870, 567, 322, 214]","[414, 261, 158, 116]","[456, 306, 164, 98]",True,0.45794392523364486,1973,EURUSD_D1_2010to101124,6,6,log2,20,150,42,2,2,0.5,0.5241379310344828,0.5396825396825397,0.5093167701863354,0.45794392523364486,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_548,,,,0.38,0.42857142857142855,50,31,19,True,0.38,50,EURUSD_D1_2010to101124,1,5,log2,30,250,8,3,2,0.6,0.38,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_549,,,,0.22535211267605634,0.25,"[29, 42]","[21, 34]","[8, 8]",True,0.19047619047619047,71,EURUSD_D1_2010to101124,5,6,sqrt,10,200,26,1,3,0.55,0.27586206896551724,0.19047619047619047,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_546,,,,0.43478260869565216,0.25,"[14, 9]","[6, 7]","[8, 2]",True,0.2222222222222222,23,EURUSD_D1_2010to101124,15,15,sqrt,25,200,0,1,3,0.55,0.5714285714285714,0.2222222222222222,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_543,,,,0.32919254658385094,0.4,483,324,159,True,0.32919254658385094,483,EURUSD_D1_2010to101124,5,1,sqrt,10,50,8,2,3,0.5,0.32919254658385094,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_545,,,,0.18181818181818182,0.2,"[8, 3]","[6, 3]","[2, 0]",True,0.0,11,EURUSD_D1_2010to101124,20,15,log2,20,200,0,1,4,0.56,0.25,0.0,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_542,,,,0.5346534653465347,0.5,"[496, 266, 160, 88]","[244, 114, 66, 46]","[252, 152, 94, 42]",True,0.4772727272727273,1010,EURUSD_D1_2010to101124,1,10,log2,20,200,42,2,2,0.6,0.5080645161290323,0.5714285714285714,0.5875,0.4772727272727273,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_541,,,,0.2753623188405797,0.2,"[33, 34, 2]","[22, 26, 2]","[11, 8, 0]",True,0.0,69,EURUSD_D1_2010to101124,20,15,sqrt,10,150,0,1,4,0.55,0.3333333333333333,0.23529411764705882,0.0,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_539,,,,0.10526315789473684,0.2,"[10, 9]","[8, 9]","[2, 0]",True,0.0,19,EURUSD_D1_2010to101124,5,5,log2,30,250,8,1,4,0.5,0.2,0.0,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_537,,,,0.25,0.2,"[5, 3]","[3, 3]","[2, 0]",True,0.0,8,EURUSD_D1_2010to101124,6,10,log2,15,200,42,1,4,0.6,0.4,0.0,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_532,,,,0.42671009771986973,0.42857142857142855,307,176,131,True,0.42671009771986973,307,EURUSD_D1_2010to101124,5,1,log2,25,250,0,3,1,0.5,0.42671009771986973,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_530,,,,0.16666666666666666,0.2,12,10,2,True,0.16666666666666666,12,EURUSD_D1_2010to101124,20,10,sqrt,10,250,8,1,4,0.6,0.16666666666666666,,,,
